dates,usernames,handles,tweets,negative,neutral,positive,return
2022-03-30,Cred,@CryptoCred,84 55 821,0.1659075915813446,0.6681607961654663,0.1659316569566726,-0.0084917350321905
2022-03-30,Bluntz,@Bluntz_Capital,some of the monthlys closing tomorrow are looking really fucking good.  will post some charts tomoz 27 22 469,0.0047918534837663,0.0385940745472908,0.9566141366958618,-0.0084917350321905
2022-03-31,Crypto Jebb,@_CoffeeNCrypto_,"#BTC dip is expected with a possible retest near $44,300. Is this healthy or something to be concerned about? Are you still bullish for 2022? Lets us know your price predictions. Bullish 83.8% Bearish 16.2% 1,366 votes · Final results 25 9 36",0.2733104228973388,0.6592693328857422,0.0674202218651771,-0.0323821082297023
2022-03-31,Crypto Jebb,@_CoffeeNCrypto_,Members only stream is live! You can find the link in the membership tab on the channel! 12 3 22,0.0035854552406817,0.6473212838172913,0.3490930497646332,-0.0323821082297023
2022-03-31,Crypto Jebb,@_CoffeeNCrypto_,What Apple Bitcoin Partnership Could Mean! Could Apple be preparing to join the Crypto movement? #CoffeeNCrypto LIVE - 9:30am EDT youtube.com What Apple Bitcoin Partnership Could Mean! - Coffee N Crypto LIVE Strike CEO Jack Mallers has been teasing over the last week that his company may be planning to announce a partnership with Apple! Could Apple be preparing t... 4 13 26,0.0095825875177979,0.5301447510719299,0.4602725505828857,-0.0323821082297023
2022-03-31,KellyKellam,@Kellykellam,"Mar 31, 2022 Listen now  Crypto Answered today here on spaces, going live.   Join  @TheRealPlanC ,  @JesseOlson ,  @KevinSvenson_  ,  @CryptoVet_   & myself, + a few special guest speakers as well!   Join the conversation now on the link below: Spaces Details not available 7 9 25",0.0635933056473732,0.7164772152900696,0.2199294418096542,-0.0323821082297023
2022-04-01,Crypto Jebb,@_CoffeeNCrypto_,#CoffeeNCrypto LIVE 9:30am EDT #TurtleKing Rally's his people to defend Bitcoin! Retweet and comment #TurtleKing youtube.com Turtle King Challenges EU To Single Combat! - Coffee N Crypto LIVE There may or may not be stuff going on in the Bitcoin & Crypto market. We’ll see if the Turtle King blesses us by allowing us to discuss the markets. *Bows l... 9 3 10,0.0164561476558446,0.4933338463306427,0.4902100563049316,0.0163151153882676
2022-04-01,CoinLedger,@CoinLedger,"Apr 1, 2022 NFT Twitter... We heard your cries.. @opensea  imports and automatic NFT tax reporting is now LIVE on http://CryptoTrader.Tax.   Here's what you need to know .. GIF 71 38 97 Show this thread",0.1107311472296714,0.721484363079071,0.1677843630313873,0.0163151153882676
2022-04-01,Bluntz,@Bluntz_Capital,"avax/btc has been consolidating for 133 days, when this marks up it'll be glorious  $avax 10 16 111",0.0020073319319635,0.0460382066667079,0.9519542455673218,0.0163151153882676
2022-04-01,Bluntz,@Bluntz_Capital,"another day, another +22% on $aave 20 9 51",0.029618015512824,0.610515296459198,0.359866738319397,0.0163151153882676
2022-04-01,Bluntz,@Bluntz_Capital,"This is actually a really awesome And needed  feature CoinLedger @CoinLedger · Apr 1, 2022 NFT Twitter... We heard your cries..  @opensea imports and automatic NFT tax reporting is now LIVE on http://CryptoTrader.Tax.   Here's what you need to know .. Show this thread GIF 9 7 32",0.0034133358858525,0.0464705042541027,0.9501161575317384,0.0163151153882676
2022-04-01,Bluntz,@Bluntz_Capital,$FTM weekly looking like a big corrective abc fromt he highs.  another that i think has a cracking chance of an ath this year. 45 57 406,0.0066008968278765,0.2195664197206497,0.7738325595855713,0.0163151153882676
2022-04-02,Crypto Jebb,@_CoffeeNCrypto_,"Here is #Bitcoin ‘s roadmap & targets to watch out for the weekend from our own  @Kellykellam  along with a exchange balance & price cycle correlation chart he made using  @glassnode KellyKellam @Kellykellam · Apr 1, 2022 #Bitcoin's pull back today was healthy!  Resistance flip to support, 4hr RSI bounced above 50 line, 4hr MACD cooled off & about to flip back bullish.   1st Chart Is my short term BTC roadmap. 2nd Chart is Charting Exchange BTC balance & Price Cycle correlations.  BULLS Retweet Show this thread 14 8 49",0.0061200405471026,0.4648764431476593,0.5290035605430603,-0.0089170407983524
2022-04-04,Crypto Jebb,@_CoffeeNCrypto_,Being goofy when tired is magical. 5 7 58,0.032497726380825,0.2552958130836487,0.7122064232826233,0.0036403959498199
2022-04-05,Polkadex,@polkadex,"Apr 5, 2022 The Polkadex Crowdloan is baaack   Polkadexers assemble! Polkadex needs your help!   Loan your DOT to the Polkadex Crowdloan & get:  2+ PDEX per DOT  Utility-based NFTs for top 1k contributors   All the details + guide on how to contribute polkadex.medium.com The Polkadex Crowdloan Returns for Batch 3 of the Polkadot Parachain Auctions 2M PDEX in rewards plus an exclusive utility-based NFT collection for Polkadex Crowdloan contributors in batch 3 of the Polkadot… 95 162 345",0.0092869699001312,0.561225950717926,0.4294871389865875,-0.0228790728090081
2022-04-05,Bluntz,@Bluntz_Capital,"longed some $doge on this pullback today after yesterdays strong breakout on volume, been a while since ive owned a meme coin but im here for it. 19 23 220",0.0077730710618197,0.1912090331315994,0.8010177612304688,-0.0228790728090081
2022-04-05,Bluntz,@Bluntz_Capital,"back to following equities, there is no decoupling 10 8 119",0.1274976879358291,0.8311650156974792,0.0413372665643692,-0.0228790728090081
2022-04-05,Bluntz,@Bluntz_Capital,"daily on the majors looking pretty shit, i think were in for some deeper pullbacks, will guage how things look again when btc is at 44k 17 8 131",0.6583121418952942,0.3136211037635803,0.0280667170882225,-0.0228790728090081
2022-04-05,Bluntz,@Bluntz_Capital,"$syn now +50% in a week and hasnt even broken out yet, this could easily turn into a multi bagger Bluntz @Bluntz_Capital · Mar 30, 2022 time for $syn round #2, next leg up imminent after yesterday breakout Show this thread 7 9 69",0.0073042376898229,0.3389974236488342,0.653698205947876,-0.0228790728090081
2022-04-06,Crypto Jebb,@_CoffeeNCrypto_,"*Update*  On April 8, 2022 We will also be hosting our fan meet up. On April 9, 2022 we will also have a member's lunch with Tim and Smay. We will be in touch with those that are attending with time and location update. 8 5 26",0.0035724614281207,0.8234739899635315,0.1729536056518554,-0.0515684939224001
2022-04-07,Crypto Jebb,@_CoffeeNCrypto_,"There are two of them!!  @AltcoinDailyio 162 38 1,223",0.0249755848199129,0.5719631910324097,0.4030612409114837,0.0068764592473051
2022-04-07,Crypto Jebb,@_CoffeeNCrypto_,Just bagged a great podcast with  @fuzethemc ! Follow him! 7 6 37,0.0009266863926313,0.0163387712091207,0.9827345013618468,0.0068764592473051
2022-04-07,KellyKellam,@Kellykellam,"Apr 7, 2022 #bitcoin is the future.  You are still early, expontential growth has only just begun.  Serve your future self, serve your freedom, #btc will set you free.   retweet so people are aware, the best is yet to come.   Just remember: Plan and 7 others 16 38 104",0.0024134048726409,0.0604853592813015,0.937101185321808,0.0068764592473051
2022-04-08,Crypto Jebb,@_CoffeeNCrypto_,"Hey everyone! At 2:30PM Tim and Smay will be doing a 30 minute meet and greet on the main floor of the conference at #Bitcoin2022, at pillar 26 next to the volcano! 12 7 75",0.0013562662061303,0.4822279512882232,0.5164157152175903,-0.0279557707943397
2022-04-08,Crypto Jebb,@_CoffeeNCrypto_,#btcmiami2022 #BTCmiami #BTC So blessed to be here! What a great photo! ALT 16 10 247,0.0009289985755458,0.0076641617342829,0.991406798362732,-0.0279557707943397
2022-04-08,Bluntz,@Bluntz_Capital,"Replying to  @Bluntz_Capital many uranium stocks will see 10xs in the coming years imo, which nuclear being the only option we have to go green. 11 6 55",0.0583676397800445,0.8470048904418945,0.0946274474263191,-0.0279557707943397
2022-04-08,Bluntz,@Bluntz_Capital,spot uranium made multi year highs again overnight with pretty much any uranium producer worldwide sending hard 9 5 54,0.0126885240897536,0.6873644590377808,0.2999469637870788,-0.0279557707943397
2022-04-09,Crypto Jebb,@_CoffeeNCrypto_,"Jesus is Lord!!! 159 68 1,128",0.0030412590131163,0.1485238820314407,0.8484348654747009,0.0116930709513578
2022-04-10,Bluntz,@Bluntz_Capital,i think $luna finally put in a long term top.  clear 5 wave rise on weekly with a bearish engulf to confirm the top.  this will come down minimum 50% or so imo. 87 65 641,0.0185214970260858,0.499652236700058,0.4818263053894043,-0.0134276800508243
2022-04-10,Bluntz,@Bluntz_Capital,"#btc now in the process of an impuslive 5 wave decline on 4h, so expecting a nice relief bounce to 45k or so in the coming days, then further downside, 37-38k is new key support. 65 102 772",0.0347920767962932,0.4597424268722534,0.505465567111969,-0.0134276800508243
2022-04-10,Bluntz,@Bluntz_Capital,"$pen now officially my largest uranium holding, todays pullback looking like a perfect neckline retest to me 8 7 61",0.0015930433291941,0.1002198234200477,0.8981872200965881,-0.0134276800508243
2022-04-10,Bluntz,@Bluntz_Capital,"lmfao, elon probs gonna buy more $twtr imo, joining the board would have limited him to a max of 14.9% https://twitter.com/elonmusk/status/1513373170333487104… This Tweet was deleted by the Tweet author. Learn more 10 6 103 Show this thread",0.3680698573589325,0.5758497714996338,0.0560804083943367,-0.0134276800508243
2022-04-10,Bluntz,@Bluntz_Capital,"Replying to  @Bluntz_Capital again, this trades as $penmf for the USA homies 3 5 32",0.0389849245548248,0.9149471521377563,0.0460677333176136,-0.0134276800508243
2022-04-11,Crypto Jebb,@_CoffeeNCrypto_,"*NEW LIVE STREAM START TIME!!* Reminder! Monday April 11, 2022 10:00am EST #CoffeeNCrypto Morning Live Show #Bitcoin  #markets  #bitcoinprice   Why Is Bitcoin Crashing? - Coffee N Crypto LIVE youtube.com Why Is Bitcoin Crashing? - Coffee N Crypto LIVE Since the beginning of the Bitcoin 2022 Conference Bitcoin’s Price has fallen 12%. In this stream we discuss the reason behind this drop and what to expect g... 9 4 21",0.4008252024650574,0.5414978265762329,0.0576768964529037,-0.0636322595381245
2022-04-12,Crypto Jebb,@_CoffeeNCrypto_,Current economical and political uncertainties are making investors nervous. With regulation closing in on tighter policy and the 50 day moving average failing support; How does this effect your current investing decisions? Comment below. DCA 44.8% Waiting/Hodling 47.6% Paper Hands 7.6% 620 votes · Final results 16 3 11,0.5710694789886475,0.4101751744747162,0.0187553651630878,0.0153150838928612
2022-04-12,Crypto Jebb,@_CoffeeNCrypto_,"#CoffeeNCrypto LIVE! 10:00am EST ""Will “BTC Crash” Continue?  Bitcoin has been correcting as of late and has now shown some signs of a reversal looming!  Will Bitcoin rebound? Let’s DIVE right on into it! youtube.com Will “Bitcoin Crash” Continue? - Coffee N Crypto LIVE Bitcoin has been correcting as of late and has now shown some signs of a reversal looming! Will Bitcoin rebound? Let’s DIVE right on into it!Timestamps0:00 -... 6 4 20",0.0332042574882507,0.5841140151023865,0.3826818168163299,0.0153150838928612
2022-04-12,Crypto Jebb,@_CoffeeNCrypto_,Bitcoin will reach $1 Million 2022 USD by 2030. Change my mind. 25 10 136,0.0106468070298433,0.3927734494209289,0.5965799689292908,0.0153150838928612
2022-04-12,Cred,@CryptoCred,"The next big altcoin narrative is unknown (to me)  My base assumption: stuff from this cycle will not lead the way 2 cycles in a row   I’d rather buy BTC & ETH when they’re ‘cheap’ and then buy higher risk stuff once narratives are clearer   Remember, SBF’s $3 SOL bid was ‘late’ 93 84 998",0.3109372556209564,0.5734829902648926,0.1155797764658927,0.0153150838928612
2022-04-12,Cred,@CryptoCred,$BTC  Market tried medium term uptrend in mid-$40k and wasn’t successful   Accompanied by major alts hitting resistance / failed breakouts (specifically SOL & LUNA)  Equities correlation intact + tradfi still spooked ‘despite’ inflation print in line w/ expectations   Meh.  1/2 46 50 625,0.6586630940437317,0.3133060932159424,0.0280309468507766,0.0153150838928612
2022-04-12,Cred,@CryptoCred,Best case $30k floor holds and a cumbersome consolidation  — low volatility shakeout   Alternatives suck: crypto weakness and/or equities breaking would increase odds of a $30k breakdown  Similar to $6000 multi-year floor breaking   Hoping for boredom & inflation blow-off  2/2 43 33 459,0.6719415187835693,0.2841743528842926,0.0438840016722679,0.0153150838928612
2022-04-12,Bluntz,@Bluntz_Capital,+15% on $pen today after that perfect neckline retest yesterday 14 6 34,0.0054242582991719,0.3530983626842499,0.6414774060249329,0.0153150838928612
2022-04-13,Cred,@CryptoCred,I just walked past this  No idea what it is but I feel like I should go watch it to pump price 54 22 499,0.0472997240722179,0.6984595656394958,0.2542407810688019,0.0259063004651518
2022-04-14,Crypto Jebb,@_CoffeeNCrypto_,"Our very own  @Kellykellam  will be speaking with some of the top minds in crypto this evening, 7pm EST, for Crypto Answered here on Twitter spaces, set your reminder below and use same link to listen in, about 2 hours from now. KellyKellam @Kellykellam · Apr 14, 2022 CRYPTO ANSWERED  Tonight 7p EST   Listen in to:  @TechDev_52 @TXMCtrades   @JesseOlson & @TheRealPlanC W/@cryptorecruitr dropping by to share thoughts on alt market   Along w/myself & @CryptoVet_ Set reminder & listen in below when we’re live tonight  https://twitter.com/i/spaces/1YpKkZWMWLmxj… Spaces Details not available 3 2 20",0.0262973941862583,0.8328619599342346,0.140840545296669,-0.0299080065317459
2022-04-14,Crypto Jebb,@_CoffeeNCrypto_,"Bitcoin & crypto can be frustrating & boring a lot of the time & it’s those that stay vigilant & tuned into the market that will spot the best & most profitable trade opportunities. For most people, though, the most profitable thing to do is just DCA & HODL.   Patience = profits 13 8 131",0.1040526553988456,0.4541982412338257,0.4417491257190704,-0.0299080065317459
2022-04-14,Crypto Jebb,@_CoffeeNCrypto_,"**Crypto Jebb Update**   Hi everyone, I wanted to let you know there will only be one afternoon video from now on at 4pm. Clips will be turning into shorts throughout the day. Thank you! #CoffeeNCrypto 7 2 36",0.004943499341607,0.2613424360752105,0.7337140440940857,-0.0299080065317459
2022-04-14,Crypto Jebb,@_CoffeeNCrypto_,Members only stream is live! Check the community tab on YouTube if you are a member on YouTube! 4 3 16,0.005777193699032,0.6294519901275635,0.3647706508636474,-0.0299080065317459
2022-04-14,Charles Hoskinson,@IOHK_Charles,"Apr 14, 2022 @elonmusk  Elon if Twitter rejects your offer, then hit me up. Happy to build a decentralized one 2,827 6,622 36.1K",0.0526777543127536,0.4649069309234619,0.4824153482913971,-0.0299080065317459
2022-04-14,Emperor,@EmperorBTC,"TRADING COMPETION  As demanded, we have arranged for trading competition for our community.  Participate and win upto 1 Bitcoin.   It's completely free. Just follow the rules and participate.  Register here and trade- https://bit.ly/3jJSTuJ  PLEASE SHARE. bybit.com Join Bybit's Trading Competition To Win Attractive Prizes Rise up to the top and be the best trader in Bybit! 74 122 501",0.0034858551807701,0.1566164344549179,0.8398976922035217,-0.0299080065317459
2022-04-14,Emperor,@EmperorBTC,Trading Competion Rules.  1. Click on https://bit.ly/3jJSTuJ. Sign up and register.  2. Just register if already signed up.  3. Deposit the capital and start trading.  4. It's free. No bullshit.  Trade. Win. Keep the Prize.  Let's Go! bybit.com Join Bybit's Trading Competition To Win Attractive Prizes Rise up to the top and be the best trader in Bybit! 20 11 105,0.0065180514939129,0.1604250520467758,0.8330567479133606,-0.0299080065317459
2022-04-14,Emperor,@EmperorBTC,"TRADING COMPETION  As demanded, we have arranged for trading competition for our community.  Participate and win upto 1 Bitcoin.   It's completely free. Just follow the rules and participate.  Register here and trade- https://bit.ly/3jJSTuJ  PLEASE SHARE. bybit.com Join Bybit's Trading Competition To Win Attractive Prizes Rise up to the top and be the best trader in Bybit! 74 122 501",0.0034858551807701,0.1566164344549179,0.8398976922035217,-0.0299080065317459
2022-04-14,Emperor,@EmperorBTC,Trading Competion Rules.  1. Click on https://bit.ly/3jJSTuJ. Sign up and register.  2. Just register if already signed up.  3. Deposit the capital and start trading.  4. It's free. No bullshit.  Trade. Win. Keep the Prize.  Let's Go! bybit.com Join Bybit's Trading Competition To Win Attractive Prizes Rise up to the top and be the best trader in Bybit! 20 11 105,0.0065180514939129,0.1604250520467758,0.8330567479133606,-0.0299080065317459
2022-04-14,Cred,@CryptoCred,"Musk offering to buy Twitter has already been dubbed Elongate   Catchy name, but it’s a bit too long 93 58 830",0.4442294538021087,0.4975079596042633,0.0582626238465309,-0.0299080065317459
2022-04-15,Elon Musk,@elonmusk,"Apr 15, 2022 Replying to  @elonmusk  and  @redletterdave 1,402 1,284 16.3K",0.0275319498032331,0.9225820302963256,0.0498861372470855,0.0154736757264544
2022-04-15,Crypto Jebb,@_CoffeeNCrypto_,What's your favorite Easter candy? Happy Easter!   May the grace of our Lord surround you and be with you on Good Friday. Cadbury Eggs 52.6% Chocolate Bunnies 30.2% Peeps 8.9% Robin Eggs 8.3% 192 votes · Final results 15 3 15,0.0011908710002899,0.0273007825016975,0.9715084433555604,0.0154736757264544
2022-04-15,Crypto Jebb,@_CoffeeNCrypto_,*Corrected* 1 3 5,0.0345958583056926,0.8045271635055542,0.1608770191669464,0.0154736757264544
2022-04-15,Crypto Jebb,@_CoffeeNCrypto_,For the candy corn lovers; I was only given 4 categories. I do apologize. 2 2 2 Show this thread,0.4462647438049316,0.4878461360931396,0.0658891126513481,0.0154736757264544
2022-04-15,Crypto Jebb,@_CoffeeNCrypto_,Elon And Hoskinson To Build Twitter PLAN B? Coffee N Crypto LIVE! 10:00am EST #CoffeeNCrypto #BTC #ADA #Market #BTPrice youtube.com Elon And Hoskinson To Build Twitter PLAN B?- Coffee N Crypto LIVE Elon Musk Has Made an offer to buy Twitter and take it private! What happens if it fails? Well Charles Hoskinson has now made it clear that he wants to be El... 7 7 46,0.2158025950193405,0.6536137461662292,0.1305836141109466,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,Weekend Reading list  1. Trading competition. Win upto 1 BTC. Link- https://bit.ly/38VdFFO  2. Liquidity grab cheatsheet. Link- https://bit.ly/3uUrIEh  3. Volume Profile Master  Class Link- https://bit.ly/3M6r3oF  4. Real way to deal with losses Link- https://bit.ly/3OgDiRu 60 191 724,0.1852898448705673,0.7404618859291077,0.0742482393980026,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,"Good Morning. Looks good?  Let's work together to make it the best community for trading. 152 84 1,382",0.001093870261684,0.0363082326948642,0.9625977873802184,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,"I have read all the suggestions friends.  1. There would be no spam bots. 2. No shilling. 3. Only chart in the chart sections. 4. You can find trading partners in the Friends section.  Also, the Learn Trading Section will be completely revamped with better tutorials  45 21 513",0.0388406217098236,0.4163057506084442,0.5448537468910217,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,Weekend Reading list  1. Trading competition. Win upto 1 BTC. Link- https://bit.ly/38VdFFO  2. Liquidity grab cheatsheet. Link- https://bit.ly/3uUrIEh  3. Volume Profile Master  Class Link- https://bit.ly/3M6r3oF  4. Real way to deal with losses Link- https://bit.ly/3OgDiRu 60 191 724,0.1852898448705673,0.7404618859291077,0.0742482393980026,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,"Good Morning. Looks good?  Let's work together to make it the best community for trading. 152 84 1,382",0.001093870261684,0.0363082326948642,0.9625977873802184,0.0154736757264544
2022-04-15,Emperor,@EmperorBTC,"I have read all the suggestions friends.  1. There would be no spam bots. 2. No shilling. 3. Only chart in the chart sections. 4. You can find trading partners in the Friends section.  Also, the Learn Trading Section will be completely revamped with better tutorials  45 21 513",0.0388406217098236,0.4163057506084442,0.5448537468910217,0.0154736757264544
2022-04-16,Cred,@CryptoCred,"Really tempted to start posting health and fitness stuff so we can all hold these heavy bags more easily   Ready to become a health and fitness influencer if we go below $30k   Either that, or start an NSFW geometry TA paid group: OnlyGanns 101 48 1,833",0.0254817400127649,0.512373149394989,0.4621450304985046,-0.0031805042860567
2022-04-16,Cred,@CryptoCred,"Spot premium (spot trading above futures) is one of the most misused metrics   In an uptrend it can be helpful to signal where demand is coming from   When the market is nuking, often it’s spot selling —> pushes future lower (+liqs) = ‘spot premium’   1/2 18 42 360",0.5026727318763733,0.4146142601966858,0.0827130377292633,-0.0031805042860567
2022-04-16,Cred,@CryptoCred,"There has been a (more or less) consistent spot premium since futures got crushed ~$50k (huge OI wipe)  In that period, price went down 30%, sideways for two months, then up 30%  Not super useful on its own   Useful in uptrend / when there’s speculation   Otherwise, meh  2/2 23 17 187",0.4162410199642181,0.4540956616401672,0.1296633929014206,-0.0031805042860567
2022-04-17,Cred,@CryptoCred,Happy Easter Sunday  47 25 405,0.0016655798535794,0.0384238250553607,0.9599106907844543,-0.0175025423561756
2022-04-17,Bluntz,@Bluntz_Capital,"we got the dump, now comes the swift bounce that gets everyone turbo bullish again around 44k  #btc Bluntz @Bluntz_Capital · Apr 17, 2022 decent bounce still expected this week but looking like this impulsive 5 wave decline is still underway.  #btc Show this thread 61 69 508",0.0765674710273742,0.4772755205631256,0.4461569786071777,-0.0175025423561756
2022-04-17,Bluntz,@Bluntz_Capital,decent bounce still expected this week but looking like this impulsive 5 wave decline is still underway.  #btc 34 41 247,0.2006980031728744,0.5936611294746399,0.205640822649002,-0.0175025423561756
2022-04-18,Crypto Jebb,@_CoffeeNCrypto_,"#CoffeeNCrypto Is Bitcoin Price Being Manipulated? Coffee N Crypto LIVE! Bitcoin is below $40,000 again despite a lot of bullish fundamentals... youtube.com Is Bitcoin Price Being Manipulated? - Coffee N Crypto LIVE Bitcoin is below $40,000 again despite a lot of bullish fundamentals. While the easy narrative would be to blame this dip on the interest rate hikes, there a... 12 3 25",0.2564394772052765,0.5781822204589844,0.1653784066438675,0.0279291746086074
2022-04-18,Bluntz,@Bluntz_Capital,"This looks sick, I loved making this with #NFT with #SmartFOX. Join their TG for Early White List access: http://t.me/SmartFoxNFT This Tweet is from a suspended account. Learn more 14 8 30",0.0178527627140283,0.1092333942651748,0.8729138970375061,0.0279291746086074
2022-04-18,Bluntz,@Bluntz_Capital,"#btc daily looks really nice now for a 15% bounce or so, got our longs in before it was even a wick, , just dont hold it for too long imo. 23 21 186",0.003856589552015,0.0446068160235881,0.9515365958213806,0.0279291746086074
2022-04-19,Crypto Jebb,@_CoffeeNCrypto_,"#CoffeeNCrypto Bitcoin Price Today: We Are George! - Coffee N Crypto LIVE!!  Bitcoin Price is back above $41,000. Will this bounce continue...  #BTC #BTCprice #Markets  George from #CryptosRUs joins the show!!! youtube.com Bitcoin Price Today: We Are George! - Coffee N Crypto LIVE Bitcoin Price is back above $41,000. Will this bounce continue, or will we see a mid $30,000 BTC again? George from CryptosRUs joins the show to give his tak... 40 16 88",0.0028527812100946,0.2765311896800995,0.7206159830093384,0.0165710967533785
2022-04-19,Bluntz,@Bluntz_Capital,got my whitelist #serumsurfers mint  @ProjectSerum public mint coming soon 20 5 45,0.0129968589171767,0.8599532842636108,0.1270497888326645,0.0165710967533785
2022-04-19,Bluntz,@Bluntz_Capital,"asx a bees dick away form ath while every other world index is rekt, after 10 years of underperformance this was definitely not on my 2022 bingo card 24 7 92",0.8614385724067688,0.1267703622579574,0.0117911798879504,0.0165710967533785
2022-04-20,Crypto Jebb,@_CoffeeNCrypto_,Which one of these ETH layer 2 solutions do you think is better than the rest? (Note: Matic not included in poll) xDAI 3.7% Arbitrum 16.7% Immutable X 48% Loopring 31.6% 294 votes · Final results 24 3 11,0.1054032891988754,0.7892886400222778,0.1053080484271049,-0.003093074404708
2022-04-20,Crypto Jebb,@_CoffeeNCrypto_,Are Bitcoin Maxis Preventing New ALL TIME HIGHS For Crypto?  CoffeeNCrypto LIVE!! 10:00 am EST #BTC #Markets #BTCprice youtube.com Are Bitcoin Maxis Preventing New ALL TIME HIGHS For Crypto?- Coffee N... XRP CEO Brad Garlinghouse claims that Bitcoin “Tribalism” is holding back the full potential of Crypto! Is there truth to this statement? Should Bitcoin be s... 9 5 17,0.4666773080825805,0.4917311072349548,0.0415916219353675,-0.003093074404708
2022-04-20,Crypto Jebb,@_CoffeeNCrypto_,"$42,0k on 4/20.  @elonmusk , buy more for the meme. 10 14 118",0.0917936190962791,0.7699434161186218,0.1382629424333572,-0.003093074404708
2022-04-21,Emperor,@EmperorBTC,"#Bitcoin Update.  1. Price sitting at POC of the range breakout PA.  2. Expecting a sideways movement at POC and a final test of the previous range high.  3. Would spot long there for a high re-test of the range breakout. 93 105 1,026",0.0357410721480846,0.8508631587028503,0.1133957877755165,-0.0204719840488541
2022-04-21,Emperor,@EmperorBTC,Replying to  @EmperorBTC #Bitcoin Update  The dump happened as predicted BUT faster than predicted.  This is the scenario I am looking at now.  Price could hang in a bit at VAH a before the up move.  If I am wrong? I will ask mum to let me live with her and feed me. What else. 51 31 546,0.3049114048480987,0.5919944047927856,0.1030942723155021,-0.0204719840488541
2022-04-22,Emperor,@EmperorBTC,Some people are asking how I drew the range.  I looked at the high and the low of the price stagnation and then used the Volume area high and Volume area low with the range.  You can see the confluence of it with the price being in balance there.  Value area + PA confluence. 41 36 313,0.0916272476315498,0.8173680305480957,0.0910047367215156,-0.0194200388337162
2022-04-22,Cred,@CryptoCred,"Meaningful moves still equities-driven   Decoupling can come in two forms   1. Violent upside in BTC above mid-40ks to ignite a new, secular uptrend in the medium term   2. Front running equities bottom (whenever/wherever) + much faster recovery   Maybe just chill until then IDK 62 42 474",0.0274859070777893,0.5392616391181946,0.4332524538040161,-0.0194200388337162
2022-04-23,Emperor,@EmperorBTC,"Literally can't make this up   The guy on top of the trading competition Ranking has named himself, EMPEROR SON.  I hope all of your are participating, trading and winning.  Link- https://bit.ly/3rHEa8f 59 39 601",0.0654071420431137,0.3630196750164032,0.5715732574462891,-0.0063811726165236
2022-04-24,Cred,@CryptoCred,"My bid to score a speaking spot at Consensus this year is going really well 96 33 1,016",0.0013295505195856,0.0665125921368599,0.9321578741073608,-0.0004416040475622
2022-04-25,Emperor,@EmperorBTC,"You won't get rich by saving coffee money.  'Save money, don't buy coffee' is a mediocre advice.  Instead of cutting on basic/social expenses and inducing pain, use the pain to somehow increase your income.  Being frugal is good, but being a miser is not your way to wealth. 69 207 1,390",0.514882504940033,0.373473197221756,0.1116442903876304,0.0250578500553089
2022-04-25,Emperor,@EmperorBTC,"Good Morning.   Wasn't expecting this brutal dump.Lost some money.   Good to have learnt to manage my position size and to be able to move on.   I have learnt just one lesson, you WILL be wrong over and over again.   How you survive when you're wrong, makes the difference. 81 112 1,326",0.2719630300998688,0.3766364157199859,0.3514005839824676,0.0250578500553089
2022-04-25,Cred,@CryptoCred,"“It is better to have pumped and dumped than never to have pumped at all.”  — Alfred, Lord Tennyson (English Poet and Founder of Alameda Research) 84 75 758",0.1720746457576751,0.6707351803779602,0.1571901738643646,0.0250578500553089
2022-04-26,Crypto Jebb,@_CoffeeNCrypto_,"BREAKING NEWS!  Fort Worth, TX - First City To Mine #BTC In US Check Out This Article Below! #Mining #Adoption #Markets coindesk.com Fort Worth to Become First US City to Mine Bitcoin The Texas city will begin a pilot project with three Antminer S9 mining rigs following a vote by the city council on Tuesday. 6 17 60",0.0068926624953746,0.879414975643158,0.1136922910809516,-0.0578582678716236
2022-04-26,Emperor,@EmperorBTC,"If you're on twitter to understand where the price is going to go, here is the answer.   No one knows what's going to to happen.  Everyone is hoping for 39K to hold or else it'll be more low.  No one knows anything else. No one is hoping for anything else.  Thank You. 58 162 1,232",0.3630780875682831,0.51655113697052,0.1203708425164222,-0.0578582678716236
2022-04-26,Emperor,@EmperorBTC,"I understand that everyone judges a trader based on how right or wrong they are.  Trading at the end of the day is just a coin toss.  Yes there are tools like finding where the aggressive buyers are, what price has most volume, but those tools are available to anyone. 12 17 351",0.0858599320054054,0.7272613644599915,0.1868787109851837,-0.0578582678716236
2022-04-26,Emperor,@EmperorBTC,"Profits, at the end, comes down to sticking to your conviction and not betting too high.  More bets are better than big bets. You will be wrong, just don't die when you're wrong.  Keep sharpening your tools. Turn observation into edge. Don't go bankrupt when wrong. 19 45 535",0.2356018424034118,0.5445333123207092,0.2198648303747177,-0.0578582678716236
2022-04-26,Emperor,@EmperorBTC,"Yes, don't buy things that seem too expensive for you.  But if you can afford something, and it gives you pleasure, buy it.  Very little upside in choosing pain of 'Saving 2 bucks', and hoping those 2 bucks would make you a millionaire.  Hustle your way to wealth, don't suffer. 29 58 520",0.1183279827237129,0.3963773250579834,0.485294759273529,-0.0578582678716236
